epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
65,1322.68,0.85996,1.20409,0.90123,0.04218,0.36316,0.24546,0.17185,0.03801,0.73592,1.12529,0.82573,0.02439,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888,0.023664,0.007888
66,1342.13,0.84599,1.19386,0.8977,0.04005,0.26412,0.28424,0.18031,0.04263,0.72817,1.06234,0.82194,0.02397,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855,0.023565,0.007855
67,1361.72,0.86137,1.21264,0.90294,0.04383,0.27848,0.28931,0.19802,0.04769,0.70231,1.05554,0.81531,0.02212,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822,0.023466,0.007822
68,1381.19,0.8532,1.20358,0.89959,0.04288,0.27419,0.28365,0.19293,0.04305,0.71106,1.06161,0.817,0.02298,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789,0.023367,0.007789
69,1400.51,0.85104,1.20485,0.90361,0.04102,0.26169,0.27981,0.1652,0.03577,0.76326,1.15755,0.83553,0.03029,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756,0.023268,0.007756
70,1419.7,0.85039,1.19744,0.90167,0.04096,0.25154,0.27656,0.17272,0.03872,0.74723,1.13846,0.82951,0.02589,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723,0.023169,0.007723
71,1439.09,0.85231,1.20231,0.89961,0.04069,0.28462,0.29357,0.20388,0.04821,0.7051,1.0297,0.81656,0.02205,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769,0.02307,0.00769
72,1458.77,0.84265,1.17941,0.89773,0.03916,0.30752,0.27544,0.19429,0.04618,0.7043,1.04726,0.81853,0.02382,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657,0.022971,0.007657
73,1478.2,0.85246,1.19387,0.90357,0.04171,0.28962,0.27235,0.19548,0.04399,0.7074,1.05871,0.82402,0.02489,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624,0.022872,0.007624
74,1497.3,0.84639,1.188,0.9,0.04164,0.3026,0.25805,0.18745,0.04186,0.71219,1.03448,0.81918,0.02347,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591,0.022773,0.007591
75,1516.94,0.8467,1.18148,0.89945,0.04059,0.3943,0.27459,0.20088,0.0459,0.69968,1.03802,0.81567,0.02258,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558,0.022674,0.007558
76,1536.84,0.84076,1.1821,0.89833,0.03977,0.27349,0.29477,0.19102,0.04329,0.70142,1.05266,0.81654,0.02277,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525,0.022575,0.007525
77,1556.29,0.83858,1.18917,0.89749,0.04123,0.27941,0.28323,0.20045,0.04502,0.70875,1.02878,0.82424,0.02685,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492,0.022476,0.007492
78,1575.92,0.84236,1.18368,0.8974,0.04205,0.38788,0.28816,0.20348,0.04659,0.70511,1.04895,0.81682,0.023,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459,0.022377,0.007459
79,1595.39,0.8438,1.18036,0.89827,0.03941,0.37985,0.27851,0.20141,0.04701,0.70305,1.02599,0.81642,0.02558,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426,0.022278,0.007426
80,1614.9,0.83679,1.17616,0.89926,0.04099,0.30033,0.29201,0.20001,0.04834,0.69442,1.02689,0.81538,0.02233,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393,0.022179,0.007393
81,1634.26,0.83803,1.16828,0.89865,0.04073,0.40085,0.27009,0.20033,0.04454,0.70388,1.07171,0.8169,0.02309,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736,0.02208,0.00736
82,1653.78,0.83892,1.16789,0.8983,0.03988,0.36468,0.27678,0.19323,0.0458,0.71066,1.05764,0.8176,0.02254,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327,0.021981,0.007327
83,1673.37,0.83482,1.16186,0.89518,0.03832,0.27224,0.30403,0.19799,0.04536,0.70911,1.0389,0.81753,0.02149,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294,0.021882,0.007294
84,1693.3,0.83644,1.17536,0.89937,0.0408,0.39851,0.2675,0.18958,0.04226,0.7233,1.08273,0.82524,0.02221,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261,0.021783,0.007261
85,1713.61,0.83609,1.16688,0.89887,0.04104,0.31684,0.29146,0.20723,0.05095,0.68542,1.00636,0.81203,0.02156,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228,0.021684,0.007228
86,1733.36,0.8357,1.16287,0.89636,0.04049,0.38525,0.31194,0.22093,0.05256,0.68558,1.0136,0.81542,0.02249,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195,0.021585,0.007195
87,1753.56,0.83688,1.1616,0.89714,0.03971,0.33105,0.30042,0.21979,0.05445,0.68251,1.00312,0.81245,0.0225,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162,0.021486,0.007162
88,1773.59,0.8308,1.15963,0.89534,0.03903,0.28195,0.29756,0.20792,0.04828,0.71068,1.03558,0.81849,0.02123,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129,0.021387,0.007129
89,1793.89,0.82749,1.14424,0.89432,0.03902,0.32641,0.25862,0.19884,0.04304,0.74041,1.1204,0.82571,0.02205,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096,0.021288,0.007096
90,1813.56,0.83537,1.15779,0.89797,0.03905,0.3284,0.31018,0.23698,0.0558,0.68734,0.987,0.81249,0.02137,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063,0.021189,0.007063
91,1833.8,0.82619,1.14797,0.89669,0.0391,0.41388,0.29325,0.22041,0.05231,0.69291,1.00679,0.81762,0.02226,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703,0.02109,0.00703
92,1854.19,0.82859,1.14561,0.89181,0.03792,0.29962,0.26689,0.19129,0.04078,0.72334,1.09686,0.82207,0.02395,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997,0.020991,0.006997
